"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV20"
"USW00014765","PROVIDENCE, RI US","2015-07-15","2.3",,,"2.3","0.0","0.0","24.6","29.4","19.4",,"   70","   70",,"9.4","11.6","    1",,"    1",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-07-16","4.2",,,"0.0","0.0","0.0","20.5","24.4","15.0",,"   10","   40",,"8.1","11.6",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-07-17","3.0",,,"0.0","0.0","0.0","19.7","26.1","13.9",,"  180","  180",,"8.9","10.3",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-07-18","4.3",,,"0.0","0.0","0.0","21.8","26.7","19.4",,"  190","  200",,"8.1","10.7",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-07-19","3.0",,,"0.0","0.0","0.0","25.0","30.6","21.7",,"  160","  200",,"6.7","8.5","    1",,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-07-20","2.8",,,"0.0","0.0","0.0","27.9","33.9","23.3",,"  230","  190",,"8.9","12.1","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-07-21","2.6",,,"0.0","0.0","0.0","26.6","31.7","21.7",,"  220","  120",,"6.7","8.5",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-07-22","4.1",,,"0.0","0.0","0.0","24.6","28.9","19.4",,"  280","  280",,"7.6","10.7",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-07-23","3.6",,,"0.0","0.0","0.0","23.1","28.9","16.7",,"  330","  320",,"7.2","9.8",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-07-24","2.6",,,"0.8","0.0","0.0","22.1","27.8","16.1",,"  360","  360",,"7.2","8.5",,,"    1",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-07-25","2.9",,,"0.0","0.0","0.0","20.1","25.0","15.6",,"   40","   40",,"6.7","7.6",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-07-26","4.5",,,"1.3","0.0","0.0","21.9","27.2","18.9",,"  210","  240",,"7.6","10.7","    1",,"    1",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-07-27","3.5",,,"11.2","0.0","0.0","22.7","26.7","20.0",,"  160","  160",,"7.6","9.4","    1",,"    1",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-07-28","2.2",,,"0.0","0.0","0.0","24.3","31.7","20.0",,"   50","   50",,"11.6","13.9","    1",,"    1",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-07-29","2.9",,,"0.0","0.0","0.0","26.4","33.9","20.6",,"  220","  250",,"7.2","9.4","    1",,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-07-30","4.6",,,"2.0","0.0","0.0","26.8","30.6","22.8",,"  230","  220",,"10.7","14.3","    1",,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-07-31","3.8",,,"0.0","0.0","0.0","25.9","31.7","20.0",,"  250","  270",,"9.4","12.1",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-08-01","3.4",,,"0.0","0.0","0.0","25.1","32.2","18.3",,"  270","  270",,"9.8","12.5",,,"    1",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-08-02","3.7",,,"0.0","0.0","0.0","24.3","31.1","17.2",,"  230","  210",,"8.9","12.1",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-08-03","4.9",,,"0.0","0.0","0.0","25.1","32.2","19.4",,"  190","  200",,"10.3","13.0",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-08-04","3.7",,,"27.4","0.0","0.0","25.4","30.6","17.2",,"  290","  290",,"21.5","29.5","    1",,"    1",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-08-05","3.4",,,"0.0","0.0","0.0","24.4","30.0","17.8",,"  280","  280",,"7.6","10.3",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-08-06","3.1",,,"0.0","0.0","0.0","22.3","27.2","15.0",,"  280","  290",,"6.7","9.4",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-08-07","3.0",,,"0.0","0.0","0.0","22.1","27.2","16.7",,"   30","   20",,"6.3","7.6",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-08-08","3.6",,,"0.0","0.0","0.0","21.2","27.2","15.6",,"   50","   50",,"6.7","8.5",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-08-09","4.9",,,"0.0","0.0","0.0","20.3","24.4","15.6",,"   50","   40",,"9.8","12.1",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-08-10","3.7",,,"0.0","0.0","0.0","20.1","26.1","14.4",,"  160","  160",,"9.4","10.7",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-08-11","4.6",,,"25.1","0.0","0.0","21.1","22.8","20.0",,"  200","  200",,"10.3","14.8","    1",,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-08-12","3.1",,,"0.0","0.0","0.0","23.8","28.9","19.4",,"  300","  260",,"6.7","8.9",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-08-13","2.6",,,"0.0","0.0","0.0","23.1","28.3","17.2",,"  160","  310",,"5.8","8.5",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-08-14","2.7",,,"0.0","0.0","0.0","22.7","29.4","16.1",,"  190","  190",,"7.6","9.8",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-08-15","3.1",,,"0.0","0.0","0.0","24.2","32.2","18.9",,"  350","  340",,"8.1","11.2",,,"    1",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-08-16","2.8",,,"0.0","0.0","0.0","26.1","32.8","20.0",,"  230","  240",,"5.8","8.1",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-08-17","2.8",,,"0.0","0.0","0.0","26.6","32.2","20.6",,"  220","  190",,"6.7","8.5",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-08-18","3.4",,,"0.0","0.0","0.0","25.8","32.8","20.6",,"  200","  210",,"8.9","11.2",,,"    1",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-08-19","3.8",,,"0.0","0.0","0.0","25.1","28.9","21.7",,"  150","  150",,"8.9","10.3","    1",,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-08-20","3.9",,,"0.0","0.0","0.0","24.9","28.9","22.2",,"  150","  140",,"7.6","9.8","    1",,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-08-21","3.3",,,"0.8","0.0","0.0","25.2","29.4","22.8",,"  160","  150",,"7.2","8.5","    1",,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-08-22","4.2",,,"0.0","0.0","0.0","24.2","27.2","21.1",,"   50","   50",,"7.2","9.8",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-08-23","3.9",,,"0.0","0.0","0.0","22.8","26.7","20.0",,"   10","   20",,"6.7","7.6","    1",,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-08-24","2.5",,,"0.0","0.0","0.0","23.1","27.8","20.6",,"  170","  160",,"6.7","8.1","    1",,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-08-25","3.5",,,"17.3","0.0","0.0","24.7","31.1","21.1",,"  180","  170",,"7.2","8.9","    1",,"    1",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-08-26","3.1",,,"0.0","0.0","0.0","24.7","28.9","19.4",,"  270","  280",,"7.2","9.4","    1",,"    1",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-08-27","3.5",,,"0.0","0.0","0.0","22.1","27.8","16.1",,"  280","  280",,"7.6","9.8",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-08-28","2.6",,,"0.0","0.0","0.0","21.1","27.8","14.4",,"  190","   50",,"6.7","8.5",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-08-29","3.1",,,"0.0","0.0","0.0","21.6","28.3","15.0",,"  240","  270",,"6.3","8.1",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-08-30","3.5",,,"0.0","0.0","0.0","24.2","31.7","18.9",,"  200","  250",,"6.7","8.9",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-08-31","3.8",,,"0.0","0.0","0.0","25.8","31.1","21.1",,"  270","  260",,"8.1","10.7","    1",,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-09-01","2.9",,,"0.0","0.0","0.0","24.9","29.4","18.9",,"  170","  190",,"7.2","8.9",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-09-02","3.4",,,"0.0","0.0","0.0","23.8","31.7","17.8",,"  200","  200",,"7.2","8.9","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-09-03","2.0",,,"0.0","0.0","0.0","25.2","31.7","18.3",,"  150","   90",,"5.4","7.6","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-09-04","5.1",,,"0.0","0.0","0.0","23.2","26.1","15.6",,"   30","   10",,"9.4","11.6","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-09-05","2.8",,,"0.0","0.0","0.0","19.2","27.2","13.9",,"  150","  150",,"7.2","8.5",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-09-06","3.0",,,"0.0","0.0","0.0","19.7","26.7","12.8",,"  150","  160",,"8.1","9.8",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-09-07","4.0",,,"0.0","0.0","0.0","22.9","32.2","15.6",,"  200","  200",,"8.9","10.3",,,,,,,,"    1",,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-09-08","3.6",,,"0.0","0.0","0.0","26.8","36.1","20.6",,"  220","  200",,"8.9","11.2",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-09-09","4.5",,,"0.0","0.0","0.0","26.3","32.2","21.1",,"  190","  170",,"9.4","14.3",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-09-10","4.0",,,"19.6","0.0","0.0","23.2","24.4","18.3",,"   20","   80",,"7.2","11.2","    1",,"    1",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-09-11","4.1",,,"5.8","0.0","0.0","19.6","24.4","16.7",,"  350","  360",,"9.4","12.1","    1",,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-09-12","2.7",,,"2.3","0.0","0.0","19.4","25.0","14.4",,"  170","  140",,"6.7","8.1","    1","    1",,,,,,"    1",,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-09-13","2.5",,,"0.5","0.0","0.0","19.1","22.2","16.7",,"   80","   90",,"6.7","8.1","    1",,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-09-14","4.8",,,"0.0","0.0","0.0","17.9","21.7","13.3",,"  300","  280",,"10.3","13.4",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-09-15","2.9",,,"0.0","0.0","0.0","20.7","28.9","14.4",,"  290","  290",,"6.3","7.6",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-09-16","1.8",,,"0.0","0.0","0.0","21.7","27.8","15.6",,"  150","  180",,"6.3","7.6",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-09-17","2.6",,,"0.0","0.0","0.0","22.1","30.6","15.0",,"  200","  210",,"6.7","8.1",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-09-18","2.4",,,"0.0","0.0","0.0","21.9","27.8","15.6",,"  150","  150",,"7.6","8.9","    1",,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-09-19","2.6",,,"0.0","0.0","0.0","20.5","26.7","15.6",,"  150","  160",,"7.2","9.4","    1","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-09-20","4.7",,,"0.0","0.0","0.0","22.1","26.1","14.4",,"  360","  350",,"8.1","11.6",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-09-21","5.5",,,"0.0","0.0","0.0","16.6","21.7","11.7",,"   40","   20",,"9.4","12.1",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-09-22","4.6",,,"0.0","0.0","0.0","17.2","23.3","13.3",,"   50","   60",,"7.6","9.4",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-09-23","2.7",,,"0.0","0.0","0.0","17.0","24.4","11.1",,"   50","   40",,"5.8","7.6",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-09-24","3.5",,,"0.0","0.0","0.0","18.2","26.7","11.1",,"   40","   30",,"8.1","10.3",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-09-25","3.2",,,"0.0","0.0","0.0","16.7","22.2","11.1",,"   50","   50",,"6.3","7.6",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-09-26","4.1",,,"0.0","0.0","0.0","14.8","20.6","8.3",,"   40","   40",,"8.1","10.7",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-09-27","2.0",,,"0.0","0.0","0.0","13.2","21.7","5.6",,"  170","  180",,"6.7","8.1",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-09-28","1.7",,,"0.0","0.0","0.0","17.3","25.6","10.6",,"  150","  150",,"7.2","8.9","    1","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-09-29","3.0",,,"1.5","0.0","0.0","20.7","27.2","15.6",,"  170","  160",,"7.2","9.8","    1","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-09-30","6.4",,,"51.3","0.0","0.0","22.2","25.0","15.6",,"  190","  190",,"12.5","16.5","    1",,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-10-01","7.8",,,"1.0","0.0","0.0","14.3","15.6","11.1",,"   30","   30",,"11.6","15.2",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-10-02","7.2",,,"13.2","0.0","0.0","10.6","11.1","9.4",,"   20","   30",,"9.4","13.9","    1",,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-10-03","8.2",,,"1.3","0.0","0.0","10.6","12.2","10.0",,"   30","   50",,"13.0","17.9","    1",,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-10-04","7.1",,,"0.0","0.0","0.0","12.4","16.7","8.9",,"   50","   50",,"11.2","14.8",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-10-05","4.8",,,"0.0","0.0","0.0","12.3","16.7","8.9",,"   20","   10",,"7.6","8.9",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-10-06","2.1",,,"0.0","0.0","0.0","13.4","21.1","6.1",,"  360","  310",,"4.5","6.3",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-10-07","2.2",,,"0.0","0.0","0.0","14.7","22.2","7.8",,"  350","  350",,"6.3","8.5",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-10-08","2.9",,,"0.0","0.0","0.0","15.6","20.6","11.1",,"   10","   10",,"7.2","8.9",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-10-09","4.7",,,"9.9","0.0","0.0","15.9","21.7","10.6",,"  210","  190",,"12.5","17.4","    1",,"    1",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-10-10","3.2",,,"0.0","0.0","0.0","14.1","17.2","7.2",,"  350","  360",,"8.9","11.6",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-10-11","3.0",,,"0.0","0.0","0.0","12.1","20.0","6.1",,"  210","  220",,"7.6","10.3",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-10-12","2.1",,,"0.0","0.0","0.0","14.4","22.8","6.7",,"  180","  190",,"7.2","8.9","    1","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-10-13","3.4",,,"7.4","0.0","0.0","16.2","22.8","11.7",,"  210","  200",,"9.4","12.1","    1",,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-10-14","3.9",,,"0.0","0.0","0.0","16.8","21.1","10.0",,"  250","  260",,"7.6","10.3",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-10-15","2.8",,,"0.0","0.0","0.0","11.8","16.7","5.6",,"  250","  240",,"6.7","8.5",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-10-16","3.9",,,"0.0","0.0","0.0","12.3","17.2","6.7",,"  270","  300",,"8.9","12.1",,,"    1",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-10-17","4.5",,,"0.0","0.0","0.0","8.9","12.8","4.4",,"  270","  270",,"8.9","12.5",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-10-18","3.7",,,"0.0","0.0","0.0","4.7","8.3","0.0",,"  360","   20",,"9.4","10.7",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-10-19","3.6",,,"0.0","0.0","0.0","3.1","9.4","-1.0",,"  210","  210",,"6.7","8.5",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-10-20","4.0",,,"0.0","0.0","0.0","12.2","21.1","8.9",,"  250","  240",,"7.2","9.8",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-10-21","1.7",,,"0.0","0.0","0.0","16.2","21.7","13.3",,"  100","   20",,"4.5","6.3","    1",,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-10-22","4.1",,,"0.0","0.0","0.0","16.4","23.3","10.6",,"  220","  220",,"9.8","13.0","    1","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-10-23","5.5",,,"0.0","0.0","0.0","12.2","15.6","3.3",,"  360","  350",,"10.7","13.9",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-10-24","1.7",,,"0.0","0.0","0.0","6.4","10.0","2.8",,"  360","  350",,"5.4","6.7",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-10-25","3.8",,,"0.5","0.0","0.0","12.3","17.8","8.3",,"  310","  320",,"7.2","10.7","    1",,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-10-26","2.9",,,"0.0","0.0","0.0","10.0","13.9","2.2",,"  360","  360",,"9.8","12.1",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-10-27","1.4",,,"0.0","0.0","0.0","6.5","13.9","0.6",,"  160","  170",,"4.5","5.4",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-10-28","5.7",,,"20.1","0.0","0.0","8.6","18.9","3.3",,"  150","  150",,"14.8","20.6","    1",,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-10-29","7.2",,,"17.8","0.0","0.0","19.7","23.9","13.3",,"  180","  170",,"13.9","17.4","    1",,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-10-30","3.6",,,"0.0","0.0","0.0","12.7","16.1","5.0",,"  300","  290",,"8.1","10.7",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-10-31","2.0",,,"0.0","0.0","0.0","6.8","12.2","0.0",,"  220","  170",,"4.5","6.3",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-11-01","3.1",,,"0.0","0.0","0.0","11.6","16.7","8.3",,"  200","  200",,"9.4","11.6",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-11-02","2.3",,,"0.0","0.0","0.0","12.1","17.2","6.7",,"  270","  270",,"5.4","7.2","    1",,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-11-03","2.5",,,"0.0","0.0","0.0","12.3","22.8","3.9",,"  240","  240",,"7.2","8.5",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-11-04","1.9",,,"0.0","0.0","0.0","13.2","18.3","7.2",,"  150","  160",,"6.3","7.2","    1","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-11-05","2.5",,,"0.0","0.0","0.0","14.1","21.1","8.9",,"  230","  230",,"7.2","8.9","    1","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-11-06","4.3",,,"0.0","0.0","0.0","18.4","22.2","16.7",,"  210","  220",,"10.3","14.3","    1",,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-11-07","3.6",,,"0.0","0.0","0.0","15.7","17.8","10.0",,"  310","  290",,"8.9","12.1","    1",,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-11-08","3.9",,,"0.0","0.0","0.0","10.4","13.9","3.3",,"  350","  290",,"8.1","11.2",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-11-09","2.5",,,"0.0","0.0","0.0","7.9","15.6","2.2",,"  230","  260",,"6.7","8.1",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-11-10","3.2",,,"5.6","0.0","0.0","8.6","13.9","5.0",,"   40","   40",,"8.1","10.7","    1",,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-11-11","7.9",,,"3.0","0.0","0.0","9.8","11.1","8.3",,"   10","   30",,"12.5","15.7","    1",,"    1",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-11-12","3.3",,,"2.5","0.0","0.0","9.3","15.0","8.3",,"  250","  240",,"7.2","10.7","    1",,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-11-13","5.7",,,"0.0","0.0","0.0","13.0","16.1","7.2",,"  280","  270",,"12.5","16.1",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-11-14","5.8",,,"0.0","0.0","0.0","7.1","8.9","0.6",,"  290","  280",,"12.5","17.4",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-11-15","4.2",,,"0.0","0.0","0.0","6.1","13.3","2.2",,"  260","  290",,"7.6","9.8",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-11-16","3.5",,,"0.0","0.0","0.0","11.4","17.2","2.8",,"   20","   20",,"9.8","12.5",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-11-17","3.0",,,"0.0","0.0","0.0","5.8","9.4","-1.0",,"   20","   30",,"7.2","9.8",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-11-18","1.8",,,"0.0","0.0","0.0","3.0","9.4","-2.7",,"  150","  150",,"5.4","6.3","    1",,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-11-19","4.5",,,"3.0","0.0","0.0","10.1","14.4","6.7",,"  160","  160",,"7.6","10.7","    1",,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-11-20","5.3",,,"39.4","0.0","0.0","14.3","16.1","6.7",,"  150","  150",,"10.7","16.1","    1",,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-11-21","3.4",,,"0.0","0.0","0.0","7.1","11.1","2.2",,"   20","   10",,"7.6","9.8",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-11-22","2.6",,,"10.9","0.0","0.0","5.4","8.9","1.7",,"  350","  340",,"9.8","12.5","    1",,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-11-23","5.0",,,"0.0","0.0","0.0","4.6","6.7","-3.2",,"  350","  300",,"8.9","12.1",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-11-24","2.2",,,"0.0","0.0","0.0","0.5","6.7","-4.3",,"  260","  290",,"6.7","8.9",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-11-25","1.3",,,"0.0","0.0","0.0","1.4","9.4","-4.3",,"  130","  130",,"3.6","4.9","    1",,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-11-26","2.3",,,"0.0","0.0","0.0","6.8","13.9","0.6",,"  170","  180",,"9.4","11.6","    1","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-11-27","3.5",,,"0.0","0.0","0.0","10.2","18.3","3.3",,"  210","  210",,"8.9","11.6","    1","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-11-28","3.0",,,"2.0","0.0","0.0","11.4","13.3","6.1",,"   20","   30",,"7.6","9.8","    1",,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-11-29","3.8",,,"0.0","0.0","0.0","5.4","8.9","0.6",,"   10","   10",,"7.6","9.4",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-11-30","2.9",,,"0.0","0.0","0.0","1.8","5.0","-1.6",,"   10","   20",,"8.1","9.8",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2015-12-01","2.4",,,"6.4","0.0","0.0","2.7","7.8","-2.1",,"  360","  360",,"6.3","7.6","    1",,,,,,,,,,,,,,,,,,,,
